language,sent_id,tok_id,token,upos,lemma
en,2173,14,quite,ADV,quite
en,2173,15,out,ADP,out
en,2173,16,of,ADP,of
en,2173,17,breath,NOUN,breath
en,2173,18,--,PUNCT,--
en,2173,19,the,DET,the
en,2173,20,steps,NOUN,step
en,2173,21,",",PUNCT,","
en,2173,22,just,ADV,just
en,2173,23,like,ADP,like
en,2173,24,the,DET,the
en,2173,25,height,NOUN,height
en,2173,26,of,ADP,of
en,2173,27,each,DET,each
en,2173,28,floor,NOUN,floor
en,2173,29,",",PUNCT,","
en,2173,30,were,AUX,be
en,2173,31,much,ADV,much
en,2173,32,higher,ADJ,high
en,2173,33,than,SCONJ,than
en,2173,34,they,PRON,they
en,2173,35,needed,VERB,need
en,2173,36,to,PART,to
en,2173,37,be,AUX,be
en,2173,38,and,CCONJ,and
en,2173,39,he,PRON,he
en,2173,40,'d,AUX,have
en,2173,41,been,AUX,be
en,2173,42,told,VERB,tell
en,2173,43,that,SCONJ,that
en,2173,44,the,DET,the
en,2173,45,painter,NOUN,painter
en,2173,46,lived,VERB,live
en,2173,47,right,ADV,right
en,2173,48,up,ADV,up
en,2173,49,in,ADP,in
en,2173,50,the,DET,the
en,2173,51,attic,NOUN,attic
en,2173,52,.,PUNCT,.
en,2186,0,The,DET,the
en,2186,1,hunchbacked,ADJ,hunchbacked
en,2186,2,girl,NOUN,girl
en,2186,3,had,AUX,have
en,2186,4,clearly,ADV,clearly
en,2186,5,told,VERB,tell
en,2186,6,them,PRON,they
en,2186,7,about,ADP,about
en,2186,8,K.,PROPN,K.
en,2186,9,'s,PART,'s
en,2186,10,intentions,NOUN,intention
en,2186,11,and,CCONJ,and
en,2186,12,they,PRON,they
en,2186,13,were,AUX,be
en,2186,14,waiting,VERB,wait
en,2186,15,for,ADP,for
en,2186,16,him,PRON,he
en,2186,17,.,PUNCT,.
en,2188,0,All,DET,all
en,2188,1,their,PRON,their
en,2188,2,faces,NOUN,face
en,2188,3,",",PUNCT,","
en,2188,4,even,ADV,even
en,2188,5,in,ADP,in
en,2188,6,this,DET,this
en,2188,7,guard,NOUN,guard
en,2188,8,of,ADP,of
en,2188,9,honour,NOUN,honour
en,2188,10,",",PUNCT,","
en,2188,11,showed,VERB,show
en,2188,12,a,DET,a
en,2188,13,mixture,NOUN,mixture
en,2188,14,of,ADP,of
en,2188,15,childishness,NOUN,childishness
en,2188,16,and,CCONJ,and
en,2188,17,depravity,NOUN,depravity
en,2188,18,.,PUNCT,.
en,2194,0,"""",PUNCT,""""
en,2194,1,Oh,INTJ,oh
en,2194,2,!,PUNCT,!
en,2194,3,"""",PUNCT,""""
en,2194,4,he,PRON,he
en,2194,5,cried,VERB,cry
en,2194,6,",",PUNCT,","
en,2194,7,when,SCONJ,when
en,2194,8,he,PRON,he
en,2194,9,saw,VERB,see
en,2194,10,the,DET,the
en,2194,11,approaching,VERB,approach
en,2194,12,crowd,NOUN,crowd
en,2194,13,",",PUNCT,","
en,2194,14,and,CCONJ,and
en,2194,15,vanished,VERB,vanish
en,2194,16,.,PUNCT,.
en,2226,0,Behind,ADP,behind
en,2226,1,K.,PROPN,K.
en,2226,2,was,AUX,be
en,2226,3,the,DET,the
en,2226,4,window,NOUN,window
en,2226,5,through,ADP,through
en,2226,6,which,PRON,which
en,2226,7,the,DET,the
en,2226,8,fog,NOUN,fog
en,2226,9,made,VERB,make
en,2226,10,it,PRON,it
en,2226,11,impossible,ADJ,impossible
en,2226,12,to,PART,to
en,2226,13,see,VERB,see
en,2226,14,further,ADV,far
en,2226,15,than,SCONJ,than
en,2226,16,the,DET,the
en,2226,17,snow,NOUN,snow
en,2226,18,covered,VERB,cover
en,2226,19,roof,NOUN,roof
en,2226,20,of,ADP,of
en,2226,21,the,DET,the
en,2226,22,neighbouring,ADJ,neighbouring
en,2226,23,building,NOUN,building
en,2226,24,.,PUNCT,.
en,2249,0,But,CCONJ,but
en,2249,1,are,AUX,be
en,2249,2,n't,PART,not
en,2249,3,those,DET,those
en,2249,4,wings,NOUN,wing
en,2249,5,on,ADP,on
en,2249,6,her,PRON,her
en,2249,7,heels,NOUN,heel
en,2249,8,",",PUNCT,","
en,2249,9,and,CCONJ,and
en,2249,10,is,AUX,be
en,2249,11,n't,PART,not
en,2249,12,she,PRON,she
en,2249,13,moving,VERB,move
en,2249,14,?,PUNCT,?
en,2249,15,"""",PUNCT,""""
en,2250,0,"""",PUNCT,""""
en,2250,1,Yes,INTJ,yes
en,2250,2,",",PUNCT,","
en,2250,3,"""",PUNCT,""""
en,2250,4,said,VERB,say
en,2250,5,the,DET,the
en,2250,6,painter,NOUN,painter
en,2250,7,",",PUNCT,","
en,2250,8,"""",PUNCT,""""
en,2250,9,I,PRON,I
en,2250,10,had,AUX,have
en,2250,11,to,PART,to
en,2250,12,paint,VERB,paint
en,2250,13,it,PRON,it
en,2250,14,like,ADP,like
en,2250,15,that,PRON,that
en,2250,16,according,VERB,accord
en,2250,17,to,ADP,to
en,2250,18,the,DET,the
en,2250,19,contract,NOUN,contract
en,2250,20,.,PUNCT,.
en,2252,0,"""",PUNCT,""""
en,2252,1,That,PRON,that
en,2252,2,is,AUX,be
en,2252,3,not,PART,not
en,2252,4,a,DET,a
en,2252,5,good,ADJ,good
en,2252,6,combination,NOUN,combination
en,2252,7,",",PUNCT,","
en,2252,8,"""",PUNCT,""""
en,2252,9,said,VERB,say
en,2252,10,K.,PROPN,K.
en,2252,11,with,ADP,with
en,2252,12,a,DET,a
en,2252,13,smile,NOUN,smile
en,2252,14,.,PUNCT,.
en,2255,0,"""",PUNCT,""""
en,2255,1,Yes,INTJ,yes
en,2255,2,",",PUNCT,","
en,2255,3,certainly,ADV,certainly
en,2255,4,",",PUNCT,","
en,2255,5,"""",PUNCT,""""
en,2255,6,said,VERB,say
en,2255,7,K.,PROPN,K.
en,2255,8,",",PUNCT,","
en,2255,9,who,PRON,who
en,2255,10,had,AUX,have
en,2255,11,not,PART,not
en,2255,12,meant,VERB,mean
en,2255,13,to,PART,to
en,2255,14,criticise,VERB,criticise
en,2255,15,anyone,PRON,anyone
en,2255,16,by,ADP,by
en,2255,17,that,DET,that
en,2255,18,comment,NOUN,comment
en,2255,19,.,PUNCT,.
en,2262,0,"""",PUNCT,""""
en,2262,1,And,CCONJ,and
en,2262,2,he,PRON,he
en,2262,3,has,AUX,have
en,2262,4,himself,PRON,himself
en,2262,5,painted,VERB,paint
en,2262,6,in,ADP,in
en,2262,7,such,DET,such
en,2262,8,a,DET,a
en,2262,9,grand,ADJ,grand
en,2262,10,pose,NOUN,pose
en,2262,11,.,PUNCT,.
en,2265,0,"""",PUNCT,""""
en,2265,1,But,CCONJ,but
en,2265,2,they,PRON,they
en,2265,3,have,VERB,have
en,2265,4,permission,NOUN,permission
en,2265,5,from,ADP,from
en,2265,6,higher,ADJ,high
en,2265,7,up,ADP,up
en,2265,8,to,PART,to
en,2265,9,get,VERB,get
en,2265,10,themselves,PRON,themselves
en,2265,11,painted,VERB,paint
en,2265,12,like,ADP,like
en,2265,13,this,PRON,this
en,2265,14,.,PUNCT,.
en,2274,0,"""",PUNCT,""""
en,2274,1,What,PRON,what
en,2274,2,'s,AUX,be
en,2274,3,the,DET,the
en,2274,4,name,NOUN,name
en,2274,5,of,ADP,of
en,2274,6,this,DET,this
en,2274,7,judge,NOUN,judge
en,2274,8,?,PUNCT,?
en,2274,9,"""",PUNCT,""""
en,2274,10,he,PRON,he
en,2274,11,asked,VERB,ask
en,2274,12,suddenly,ADV,suddenly
en,2274,13,.,PUNCT,.
en,2277,0,K.,PROPN,K.
en,2277,1,took,VERB,take
en,2277,2,this,PRON,this
en,2277,3,to,PART,to
en,2277,4,be,AUX,be
en,2277,5,just,ADV,just
en,2277,6,a,DET,a
en,2277,7,foible,NOUN,foible
en,2277,8,of,ADP,of
en,2277,9,the,DET,the
en,2277,10,painter,NOUN,painter
en,2277,11,'s,PART,'s
en,2277,12,",",PUNCT,","
en,2277,13,and,CCONJ,and
en,2277,14,it,PRON,it
en,2277,15,irritated,VERB,irritate
en,2277,16,him,PRON,he
en,2277,17,as,SCONJ,as
en,2277,18,it,PRON,it
en,2277,19,made,VERB,make
en,2277,20,him,PRON,he
en,2277,21,lose,VERB,lose
en,2277,22,time,NOUN,time
en,2277,23,.,PUNCT,.
en,2292,0,"""",PUNCT,""""
en,2292,1,And,CCONJ,and
en,2292,2,that,PRON,that
en,2292,3,'s,AUX,be
en,2292,4,how,SCONJ,how
en,2292,5,it,PRON,it
en,2292,6,is,AUX,be
en,2292,7,with,ADP,with
en,2292,8,me,PRON,I
en,2292,9,",",PUNCT,","
en,2292,10,"""",PUNCT,""""
en,2292,11,said,VERB,say
en,2292,12,the,DET,the
en,2292,13,painter,NOUN,painter
en,2292,14,",",PUNCT,","
en,2292,15,and,CCONJ,and
en,2292,16,nodded,VERB,nod
en,2292,17,with,ADP,with
en,2292,18,a,DET,a
en,2292,19,frown,NOUN,frown
en,2292,20,.,PUNCT,.
en,2294,0,This,DET,this
en,2294,1,business,NOUN,business
en,2294,2,seems,VERB,seem
en,2294,3,to,PART,to
en,2294,4,be,AUX,be
en,2294,5,quite,ADV,quite
en,2294,6,important,ADJ,important
en,2294,7,to,ADP,to
en,2294,8,you,PRON,you
en,2294,9,",",PUNCT,","
en,2294,10,and,CCONJ,and
en,2294,11,",",PUNCT,","
en,2294,12,of,ADP,of
en,2294,13,course,NOUN,course
en,2294,14,",",PUNCT,","
en,2294,15,I,PRON,I
en,2294,16,'m,AUX,be
en,2294,17,not,PART,not
en,2294,18,surprised,ADJ,surprised
en,2294,19,at,ADP,at
en,2294,20,that,PRON,that
en,2294,21,.,PUNCT,.
en,2318,0,There,PRON,there
en,2318,1,was,VERB,be
en,2318,2,no,DET,no
en,2318,3,counter,NOUN,counter
en,2318,4,-,NOUN,-
en,2318,5,argument,NOUN,argument
en,2318,6,that,PRON,that
en,2318,7,could,AUX,could
en,2318,8,influence,VERB,influence
en,2318,9,him,PRON,he
en,2318,10,",",PUNCT,","
en,2318,11,but,CCONJ,but
en,2318,12,although,SCONJ,although
en,2318,13,he,PRON,he
en,2318,14,had,AUX,have
en,2318,15,made,VERB,make
en,2318,16,up,ADP,up
en,2318,17,his,PRON,his
en,2318,18,mind,NOUN,mind
en,2318,19,it,PRON,it
en,2318,20,was,AUX,be
en,2318,21,not,PART,not
en,2318,22,clear,ADJ,clear
en,2318,23,whether,SCONJ,whether
en,2318,24,he,PRON,he
en,2318,25,was,AUX,be
en,2318,26,talking,VERB,talk
en,2318,27,this,DET,this
en,2318,28,way,NOUN,way
en,2318,29,because,SCONJ,because
en,2318,30,of,ADP,of
en,2318,31,conviction,NOUN,conviction
en,2318,32,or,CCONJ,or
en,2318,33,indifference,NOUN,indifference
en,2318,34,.,PUNCT,.
en,2327,0,"""",PUNCT,""""
en,2327,1,Quiet,ADJ,quiet
en,2327,2,!,PUNCT,!
en,2327,3,"""",PUNCT,""""
en,2327,4,shouted,VERB,shout
en,2327,5,the,DET,the
en,2327,6,painter,NOUN,painter
en,2327,7,at,ADP,at
en,2327,8,the,DET,the
en,2327,9,door,NOUN,door
en,2327,10,",",PUNCT,","
en,2327,11,"""",PUNCT,""""
en,2327,12,Ca,AUX,can
en,2327,13,n't,PART,not
en,2327,14,you,PRON,you
en,2327,15,see,VERB,see
en,2327,16,I,PRON,I
en,2327,17,'m,AUX,be
en,2327,18,talking,VERB,talk
en,2327,19,with,ADP,with
en,2327,20,the,DET,the
en,2327,21,gentleman,NOUN,gentleman
en,2327,22,?,PUNCT,?
en,2327,23,"""",PUNCT,""""
en,2369,0,"""",PUNCT,""""
en,2369,1,Your,PRON,your
en,2369,2,position,NOUN,position
en,2369,3,is,AUX,be
en,2369,4,quite,ADV,quite
en,2369,5,unassailable,ADJ,unassailable
en,2369,6,",",PUNCT,","
en,2369,7,then,ADV,then
en,2369,8,?,PUNCT,?
en,2369,9,"""",PUNCT,""""
en,2379,0,K.,PROPN,K.
en,2379,1,valued,VERB,value
en,2379,2,the,DET,the
en,2379,3,painter,NOUN,painter
en,2379,4,'s,PART,'s
en,2379,5,help,NOUN,help
en,2379,6,far,ADV,far
en,2379,7,more,ADV,more
en,2379,8,highly,ADV,highly
en,2379,9,because,SCONJ,because
en,2379,10,it,PRON,it
en,2379,11,was,AUX,be
en,2379,12,offered,VERB,offer
en,2379,13,in,ADP,in
en,2379,14,a,DET,a
en,2379,15,way,NOUN,way
en,2379,16,that,PRON,that
en,2379,17,was,AUX,be
en,2379,18,more,ADV,more
en,2379,19,harmless,ADJ,harmless
en,2379,20,and,CCONJ,and
en,2379,21,open,ADJ,open
en,2379,22,.,PUNCT,.
en,2387,0,At,ADP,at
en,2387,1,first,ADV,first
en,2387,2,",",PUNCT,","
en,2387,3,K.,PROPN,K.
en,2387,4,was,AUX,be
en,2387,5,astonished,VERB,astonish
en,2387,6,at,ADP,at
en,2387,7,this,DET,this
en,2387,8,orderly,ADJ,orderly
en,2387,9,explanation,NOUN,explanation
en,2387,10,",",PUNCT,","
en,2387,11,but,CCONJ,but
en,2387,12,then,ADV,then
en,2387,13,",",PUNCT,","
en,2387,14,just,ADV,just
en,2387,15,as,ADV,as
en,2387,16,quietly,ADV,quietly
en,2387,17,as,ADP,as
en,2387,18,the,DET,the
en,2387,19,painter,NOUN,painter
en,2387,20,",",PUNCT,","
en,2387,21,he,PRON,he
en,2387,22,said,VERB,say
en,2387,23,",",PUNCT,","
en,2387,24,"""",PUNCT,""""
en,2387,25,I,PRON,I
en,2387,26,think,VERB,think
en,2387,27,you,PRON,you
en,2387,28,'re,AUX,be
en,2387,29,contradicting,VERB,contradict
en,2387,30,yourself,PRON,yourself
en,2387,31,.,PUNCT,.
en,2387,32,"""",PUNCT,""""
en,2392,0,Moreover,ADV,moreover
en,2392,1,",",PUNCT,","
en,2392,2,you,PRON,you
en,2392,3,said,VERB,say
en,2392,4,earlier,ADV,early
en,2392,5,that,SCONJ,that
en,2392,6,the,DET,the
en,2392,7,judges,NOUN,judge
en,2392,8,can,AUX,can
en,2392,9,be,AUX,be
en,2392,10,influenced,VERB,influence
en,2392,11,personally,ADV,personally
en,2392,12,but,CCONJ,but
en,2392,13,now,ADV,now
en,2392,14,you,PRON,you
en,2392,15,insist,VERB,insist
en,2392,16,that,SCONJ,that
en,2392,17,an,DET,an
en,2392,18,absolute,ADJ,absolute
en,2392,19,acquittal,NOUN,acquittal
en,2392,20,",",PUNCT,","
en,2392,21,as,SCONJ,as
en,2392,22,you,PRON,you
en,2392,23,call,VERB,call
en,2392,24,it,PRON,it
en,2392,25,",",PUNCT,","
en,2392,26,can,AUX,can
en,2392,27,never,ADV,never
en,2392,28,be,AUX,be
en,2392,29,attained,VERB,attain
en,2392,30,through,ADP,through
en,2392,31,personal,ADJ,personal
en,2392,32,influence,NOUN,influence
en,2392,33,.,PUNCT,.
en,2397,0,But,CCONJ,but
en,2397,1,in,ADP,in
en,2397,2,my,PRON,my
en,2397,3,experience,NOUN,experience
en,2397,4,it,PRON,it
en,2397,5,'s,AUX,be
en,2397,6,the,DET,the
en,2397,7,other,ADJ,other
en,2397,8,way,NOUN,way
en,2397,9,round,ADV,round
en,2397,10,.,PUNCT,.
en,2403,0,"""",PUNCT,""""
en,2403,1,So,ADV,so
en,2403,2,.,PUNCT,.
en,2408,0,"""",PUNCT,""""
en,2408,1,You,PRON,you
en,2408,2,should,AUX,should
en,2408,3,n't,PART,not
en,2408,4,generalise,VERB,generalise
en,2408,5,",",PUNCT,","
en,2408,6,"""",PUNCT,""""
en,2408,7,said,VERB,say
en,2408,8,the,DET,the
en,2408,9,painter,NOUN,painter
en,2408,10,",",PUNCT,","
en,2408,11,dissatisfied,ADJ,dissatisfied
en,2408,12,",",PUNCT,","
en,2408,13,"""",PUNCT,""""
en,2408,14,I,PRON,I
en,2408,15,'ve,AUX,have
en,2408,16,only,ADV,only
en,2408,17,been,AUX,be
en,2408,18,talking,VERB,talk
en,2408,19,about,ADP,about
en,2408,20,my,PRON,my
en,2408,21,own,ADJ,own
en,2408,22,experience,NOUN,experience
en,2408,23,.,PUNCT,.
en,2408,24,"""",PUNCT,""""
en,2452,0,With,ADP,with
en,2452,1,some,DET,some
en,2452,2,irritation,NOUN,irritation
en,2452,3,he,PRON,he
en,2452,4,asked,VERB,ask
en,2452,5,",",PUNCT,","
en,2452,6,"""",PUNCT,""""
en,2452,7,What,PRON,what
en,2452,8,did,AUX,do
en,2452,9,you,PRON,you
en,2452,10,say,VERB,say
en,2452,11,the,DET,the
en,2452,12,two,NUM,two
en,2452,13,other,ADJ,other
en,2452,14,possibilities,NOUN,possibility
en,2452,15,were,AUX,be
en,2452,16,?,PUNCT,?
en,2452,17,"""",PUNCT,""""
en,2457,0,Now,ADV,now
en,2457,1,then,ADV,then
en,2457,2,",",PUNCT,","
en,2457,3,apparent,ADJ,apparent
en,2457,4,acquittal,NOUN,acquittal
en,2457,5,.,PUNCT,.
en,2464,0,The,DET,the
en,2464,1,painter,NOUN,painter
en,2464,2,'s,PART,'s
en,2464,3,eyes,NOUN,eye
en,2464,4,seemed,VERB,seem
en,2464,5,to,PART,to
en,2464,6,show,VERB,show
en,2464,7,some,DET,some
en,2464,8,reproach,NOUN,reproach
en,2464,9,of,ADP,of
en,2464,10,K.,PROPN,K.
en,2464,11,for,ADP,for
en,2464,12,wanting,VERB,want
en,2464,13,to,PART,to
en,2464,14,impose,VERB,impose
en,2464,15,that,DET,that
en,2464,16,sort,NOUN,sort
en,2464,17,of,ADP,of
en,2464,18,responsibility,NOUN,responsibility
en,2464,19,on,ADP,on
en,2464,20,him,PRON,he
en,2464,21,.,PUNCT,.
en,2483,0,We,PRON,we
en,2483,1,do,AUX,do
en,2483,2,n't,PART,not
en,2483,3,know,VERB,know
en,2483,4,how,SCONJ,how
en,2483,5,things,NOUN,thing
en,2483,6,look,VERB,look
en,2483,7,there,ADV,there
en,2483,8,and,CCONJ,and
en,2483,9,",",PUNCT,","
en,2483,10,incidentally,ADV,incidentally
en,2483,11,",",PUNCT,","
en,2483,12,we,PRON,we
en,2483,13,do,AUX,do
en,2483,14,n't,PART,not
en,2483,15,want,VERB,want
en,2483,16,to,PART,to
en,2483,17,know,VERB,know
en,2483,18,.,PUNCT,.
en,2517,0,K.,PROPN,K.
en,2517,1,nodded,VERB,nod
en,2517,2,.,PUNCT,.
en,2520,0,To,PART,to
en,2520,1,do,VERB,do
en,2520,2,that,PRON,that
en,2520,3,",",PUNCT,","
en,2520,4,the,DET,the
en,2520,5,accused,VERB,accuse
en,2520,6,and,CCONJ,and
en,2520,7,those,PRON,those
en,2520,8,helping,VERB,help
en,2520,9,him,PRON,he
en,2520,10,need,VERB,need
en,2520,11,to,PART,to
en,2520,12,keep,VERB,keep
en,2520,13,in,ADP,in
en,2520,14,continuous,ADJ,continuous
en,2520,15,personal,ADJ,personal
en,2520,16,contact,NOUN,contact
en,2520,17,with,ADP,with
en,2520,18,the,DET,the
en,2520,19,court,NOUN,court
en,2520,20,",",PUNCT,","
en,2520,21,especially,ADV,especially
en,2520,22,those,PRON,those
en,2520,23,helping,VERB,help
en,2520,24,him,PRON,he
en,2520,25,.,PUNCT,.
en,2521,0,I,PRON,I
en,2521,1,repeat,VERB,repeat
en,2521,2,",",PUNCT,","
en,2521,3,this,PRON,this
en,2521,4,does,AUX,do
en,2521,5,n't,PART,not
en,2521,6,require,VERB,require
en,2521,7,so,ADV,so
en,2521,8,much,ADJ,much
en,2521,9,effort,NOUN,effort
en,2521,10,as,ADP,as
en,2521,11,getting,VERB,get
en,2521,12,an,DET,an
en,2521,13,apparent,ADJ,apparent
en,2521,14,acquittal,NOUN,acquittal
en,2521,15,",",PUNCT,","
en,2521,16,but,CCONJ,but
en,2521,17,it,PRON,it
en,2521,18,probably,ADV,probably
en,2521,19,requires,VERB,require
en,2521,20,a,DET,a
en,2521,21,lot,NOUN,lot
en,2521,22,more,ADJ,more
en,2521,23,attention,NOUN,attention
en,2521,24,.,PUNCT,.
en,2530,0,So,ADV,so
en,2530,1,something,PRON,something
en,2530,2,needs,VERB,need
en,2530,3,to,PART,to
en,2530,4,seem,VERB,seem
en,2530,5,to,PART,to
en,2530,6,be,AUX,be
en,2530,7,happening,VERB,happen
en,2530,8,when,SCONJ,when
en,2530,9,looked,VERB,look
en,2530,10,at,ADP,at
en,2530,11,from,ADP,from
en,2530,12,the,DET,the
en,2530,13,outside,NOUN,outside
en,2530,14,.,PUNCT,.
en,2531,0,This,PRON,this
en,2531,1,means,VERB,mean
en,2531,2,that,SCONJ,that
en,2531,3,from,ADP,from
en,2531,4,time,NOUN,time
en,2531,5,to,PART,to
en,2531,6,time,NOUN,time
en,2531,7,various,ADJ,various
en,2531,8,injunctions,NOUN,injunction
en,2531,9,have,VERB,have
en,2531,10,to,PART,to
en,2531,11,be,AUX,be
en,2531,12,obeyed,VERB,obey
en,2531,13,",",PUNCT,","
en,2531,14,the,DET,the
en,2531,15,accused,VERB,accuse
en,2531,16,has,VERB,have
en,2531,17,to,PART,to
en,2531,18,be,AUX,be
en,2531,19,questioned,VERB,question
en,2531,20,",",PUNCT,","
en,2531,21,investigations,NOUN,investigation
en,2531,22,have,VERB,have
en,2531,23,to,PART,to
en,2531,24,take,VERB,take
en,2531,25,place,NOUN,place
en,2531,26,and,CCONJ,and
en,2531,27,so,ADV,so
en,2531,28,on,ADV,on
en,2531,29,.,PUNCT,.
en,2543,0,"""",PUNCT,""""
en,2543,1,Oh,INTJ,oh
en,2543,2,yes,INTJ,yes
en,2543,3,",",PUNCT,","
en,2543,4,"""",PUNCT,""""
en,2543,5,said,VERB,say
en,2543,6,K.,PROPN,K.
en,2543,7,",",PUNCT,","
en,2543,8,whose,DET,whose
en,2543,9,head,NOUN,head
en,2543,10,was,AUX,be
en,2543,11,aching,VERB,ache
en,2543,12,from,ADP,from
en,2543,13,the,DET,the
en,2543,14,effort,NOUN,effort
en,2543,15,of,ADP,of
en,2543,16,listening,VERB,listen
en,2543,17,.,PUNCT,.
en,2546,0,"""",PUNCT,""""
en,2546,1,But,CCONJ,but
en,2546,2,they,PRON,they
en,2546,3,also,ADV,also
en,2546,4,prevent,VERB,prevent
en,2546,5,his,PRON,his
en,2546,6,being,AUX,be
en,2546,7,properly,ADV,properly
en,2546,8,acquitted,VERB,acquit
en,2546,9,",",PUNCT,","
en,2546,10,"""",PUNCT,""""
en,2546,11,said,VERB,say
en,2546,12,K.,PROPN,K.
en,2546,13,quietly,ADV,quietly
en,2546,14,",",PUNCT,","
en,2546,15,as,SCONJ,as
en,2546,16,if,SCONJ,if
en,2546,17,ashamed,ADJ,ashamed
en,2546,18,to,PART,to
en,2546,19,acknowledge,VERB,acknowledge
en,2546,20,it,PRON,it
en,2546,21,.,PUNCT,.
en,2560,0,"""",PUNCT,""""
en,2560,1,Will,AUX,will
en,2560,2,you,PRON,you
en,2560,3,open,VERB,open
en,2560,4,this,DET,this
en,2560,5,door,NOUN,door
en,2560,6,for,ADP,for
en,2560,7,me,PRON,I
en,2560,8,",",PUNCT,","
en,2560,9,"""",PUNCT,""""
en,2560,10,said,VERB,say
en,2560,11,K.,PROPN,K.
en,2560,12,pulling,VERB,pull
en,2560,13,at,ADP,at
en,2560,14,the,DET,the
en,2560,15,handle,NOUN,handle
en,2560,16,which,PRON,which
en,2560,17,",",PUNCT,","
en,2560,18,as,SCONJ,as
en,2560,19,he,PRON,he
en,2560,20,noticed,VERB,notice
en,2560,21,from,ADP,from
en,2560,22,the,DET,the
en,2560,23,resistance,NOUN,resistance
en,2560,24,",",PUNCT,","
en,2560,25,was,AUX,be
en,2560,26,being,AUX,be
en,2560,27,held,VERB,hold
en,2560,28,tightly,ADV,tightly
en,2560,29,by,ADP,by
en,2560,30,the,DET,the
en,2560,31,girls,NOUN,girl
en,2560,32,on,ADP,on
en,2560,33,the,DET,the
en,2560,34,other,ADJ,other
en,2560,35,side,NOUN,side
en,2560,36,.,PUNCT,.
en,2566,0,From,ADP,from
en,2566,1,under,ADP,under
en,2566,2,the,DET,the
en,2566,3,bed,NOUN,bed
en,2566,4,",",PUNCT,","
en,2566,5,the,DET,the
en,2566,6,painter,NOUN,painter
en,2566,7,withdrew,VERB,withdraw
en,2566,8,a,DET,a
en,2566,9,pile,NOUN,pile
en,2566,10,of,ADP,of
en,2566,11,unframed,ADJ,unframed
en,2566,12,paintings,NOUN,painting
en,2566,13,.,PUNCT,.
en,2575,0,"""",PUNCT,""""
en,2575,1,You,PRON,you
en,2575,2,seem,VERB,seem
en,2575,3,to,PART,to
en,2575,4,like,VERB,like
en,2575,5,this,DET,this
en,2575,6,subject,NOUN,subject
en,2575,7,",",PUNCT,","
en,2575,8,"""",PUNCT,""""
en,2575,9,said,VERB,say
en,2575,10,the,DET,the
en,2575,11,painter,NOUN,painter
en,2575,12,",",PUNCT,","
en,2575,13,picking,VERB,pick
en,2575,14,up,ADP,up
en,2575,15,a,DET,a
en,2575,16,third,ADJ,third
en,2575,17,painting,NOUN,painting
en,2575,18,",",PUNCT,","
en,2575,19,"""",PUNCT,""""
en,2575,20,good,ADJ,good
en,2575,21,job,NOUN,job
en,2575,22,I,PRON,I
en,2575,23,'ve,AUX,have
en,2575,24,still,ADV,still
en,2575,25,got,VERB,get
en,2575,26,another,DET,another
en,2575,27,",",PUNCT,","
en,2575,28,similar,ADJ,similar
en,2575,29,picture,NOUN,picture
en,2575,30,here,ADV,here
en,2575,31,.,PUNCT,.
en,2575,32,"""",PUNCT,""""
en,2597,0,Even,ADV,even
en,2597,1,my,PRON,my
en,2597,2,studio,NOUN,studio
en,2597,3,is,AUX,be
en,2597,4,actually,ADV,actually
en,2597,5,one,NUM,one
en,2597,6,of,ADP,of
en,2597,7,the,DET,the
en,2597,8,court,NOUN,court
en,2597,9,offices,NOUN,office
en,2597,10,but,CCONJ,but
en,2597,11,the,DET,the
en,2597,12,court,NOUN,court
en,2597,13,put,VERB,put
en,2597,14,it,PRON,it
en,2597,15,at,ADP,at
en,2597,16,my,PRON,my
en,2597,17,disposal,NOUN,disposal
en,2597,18,.,PUNCT,.
en,2597,19,"""",PUNCT,""""
en,2608,0,They,PRON,they
en,2608,1,had,AUX,have
en,2608,2,nearly,ADV,nearly
en,2608,3,reached,VERB,reach
en,2608,4,the,DET,the
en,2608,5,exit,NOUN,exit
en,2608,6,when,SCONJ,when
en,2608,7,the,DET,the
en,2608,8,girls,NOUN,girl
en,2608,9,stormed,VERB,storm
en,2608,10,in,ADP,in
en,2608,11,on,ADP,on
en,2608,12,them,PRON,they
en,2608,13,",",PUNCT,","
en,2608,14,so,ADV,so
en,2608,15,K.,PROPN,K.
en,2608,16,had,AUX,have
en,2608,17,not,PART,not
en,2608,18,been,AUX,be
en,2608,19,able,ADJ,able
en,2608,20,to,PART,to
en,2608,21,avoid,VERB,avoid
en,2608,22,them,PRON,they
en,2608,23,.,PUNCT,.
en,2627,0,It,PRON,it
en,2627,1,was,AUX,be
en,2627,2,not,PART,not
en,2627,3,even,ADV,even
en,2627,4,out,ADP,out
en,2627,5,of,ADP,of
en,2627,6,the,DET,the
en,2627,7,question,NOUN,question
en,2627,8,that,SCONJ,that
en,2627,9,K.,PROPN,K.
en,2627,10,might,AUX,might
en,2627,11,",",PUNCT,","
en,2627,12,after,ADV,after
en,2627,13,all,ADV,all
en,2627,14,",",PUNCT,","
en,2627,15,be,AUX,be
en,2627,16,persuaded,VERB,persuade
en,2627,17,that,SCONJ,that
en,2627,18,it,PRON,it
en,2627,19,would,AUX,would
en,2627,20,be,AUX,be
en,2627,21,best,ADJ,good
en,2627,22,to,PART,to
en,2627,23,leave,VERB,leave
en,2627,24,his,PRON,his
en,2627,25,defence,NOUN,defence
en,2627,26,to,ADP,to
